Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,5,6,7,8,11,15
OutDegreeCount,5,55,15,1,1,2,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,54,21,1
MPCValue,0.00000,0.14062,0.18333,0.76800,0.80000,0.90000,0.91349,0.92800,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,1,1,5,54,4,2,13,1,1,1
