Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,8,9,13
OutDegreeCount,5,57,12,5,4,2,2
NAValue,1,2,3,4,5,6
NACount,1,2,5,55,22,2
MPCValue,0.00000,0.15918,0.80000,0.88889,0.89751,0.90000,0.91349,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,2,5,2,2,55,4,10,2,2,1,1
