Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,74
OutDegreeValue,1,2,3,5,6,7
OutDegreeCount,9,45,10,7,1,2
NAValue,1,2,3,4,5,6
NACount,1,8,9,39,11,6
MPCValue,0.00000,0.26250,0.33333,0.45000,0.53333,0.79200,0.80000,0.90000,0.92800,0.93061,0.93223,0.93728,0.96000,1.00000
MPCCount,1,1,1,2,4,1,9,38,1,2,5,1,2,6
