Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,99
OutDegreeValue,1,2,3,4,5,6,7,8
OutDegreeCount,7,63,10,1,6,4,7,1
NAValue,1,2,3,4,5,6
NACount,1,8,6,61,18,5
MPCValue,0.00000,0.26250,0.33333,0.45000,0.60000,0.80000,0.90000,0.91349,0.92800,0.93061,0.93728,0.96000,0.98400
MPCCount,1,1,1,5,1,6,61,1,6,5,4,2,5
