Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,153
OutDegreeValue,1,2,3,4,5,6,7,10
OutDegreeCount,12,95,29,3,2,6,4,2
NAValue,1,2,3,4,5,6
NACount,1,9,12,83,41,7
MPCValue,0.00000,0.19835,0.29388,0.38400,0.80000,0.86667,0.88533,0.90000,0.90888,0.93061,0.93223,0.96000,1.00000
MPCCount,1,2,5,2,12,2,4,81,1,20,2,14,7
