Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,133
OutDegreeValue,1,2,3,4,5,6,7,9,10,12
OutDegreeCount,8,84,14,8,7,1,7,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,7,8,84,27,6
MPCValue,0.00000,0.17041,0.29388,0.38400,0.80000,0.88533,0.88889,0.90000,0.91429,0.92410,0.92800,0.93061,0.93223,0.98400,1.00000
MPCCount,1,1,1,5,8,4,2,84,2,1,3,13,2,5,1
