Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,54
OutDegreeValue,1,2,3,4,6,10,11
OutDegreeCount,5,36,3,1,5,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,36,8,2
MPCValue,0.00000,0.29388,0.80000,0.90000,0.92098,0.92517,0.93061,0.93728,0.97500,1.00000
MPCCount,1,2,5,36,1,3,1,3,1,1
