Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,115
OutDegreeValue,1,2,3,4,5,6,7,8,11
OutDegreeCount,6,69,11,18,4,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,5,7,69,28,5
MPCValue,0.00000,0.18333,0.29388,0.38400,0.71111,0.80000,0.88889,0.90000,0.91349,0.93061,0.93223,0.94815,1.00000
MPCCount,1,1,3,1,1,6,2,69,2,6,4,14,5
