Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,104
OutDegreeValue,1,2,3,4,5,6,8,14
OutDegreeCount,8,66,9,3,9,2,6,1
NAValue,1,2,3,4,5,6
NACount,1,4,8,66,22,3
MPCValue,0.00000,0.14933,0.29388,0.33333,0.38400,0.80000,0.88889,0.90000,0.90888,0.91349,0.93061,0.93223,0.93600,0.97500,1.00000
MPCCount,1,1,1,1,1,8,1,66,1,6,8,6,1,1,1
