Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,71
OutDegreeValue,1,2,3,4,5,7,9,10,19
OutDegreeCount,2,50,7,3,3,1,2,2,1
NAValue,1,2,3,4,5
NACount,1,1,2,49,18
MPCValue,0.00000,0.11400,0.80000,0.85289,0.88889,0.90000,0.91429,0.92410,0.92800,0.93061,0.93223
MPCCount,1,1,2,1,3,49,2,2,1,7,2
