Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,70
OutDegreeValue,1,2,3,4,5,6,8,9,12,13
OutDegreeCount,3,50,2,3,1,5,1,3,1,1
NAValue,1,2,3,4,5
NACount,1,2,3,51,13
MPCValue,0.00000,0.21600,0.29388,0.78062,0.80000,0.85289,0.86667,0.89751,0.90000,0.91392,0.91852,0.93728,0.94815
MPCCount,1,1,1,1,3,1,1,2,50,1,1,4,3
