Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,120
OutDegreeValue,1,2,3,4,5,6,7,8,9,12,14,15,16
OutDegreeCount,2,90,5,1,3,2,8,3,2,1,1,1,1
NAValue,1,2,3,4,5
NACount,1,1,2,89,27
MPCValue,0.00000,0.14933,0.76670,0.80000,0.85289,0.89751,0.90000,0.90888,0.91349,0.91392,0.92410,0.92800,0.93010,0.93061,0.93223,0.93728,0.94815,0.96000
MPCCount,1,1,1,2,1,1,89,1,2,1,1,8,1,5,2,1,1,1
