Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,53
OutDegreeValue,1,2,3,4,5,6,7,13
OutDegreeCount,4,35,3,2,2,2,4,1
NAValue,1,2,3,4,5
NACount,1,5,2,35,10
MPCValue,0.00000,0.29388,0.45000,0.60000,0.78683,0.80000,0.85289,0.88889,0.90000,0.90888,0.92800
MPCCount,1,1,2,2,1,2,2,2,35,1,4
