Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,1,2,3,4,7,9
OutDegreeCount,3,42,8,1,8,2
NAValue,1,2,3,4,5,6
NACount,1,2,4,43,13,1
MPCValue,0.00000,0.21600,0.26250,0.71111,0.80000,0.84432,0.86667,0.90000,0.92800,0.93061,1.00000
MPCCount,1,1,1,1,3,1,1,42,7,5,1
