Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,138
OutDegreeValue,1,2,3,4,5,7,8,16,23
OutDegreeCount,4,88,31,2,4,4,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,85,39,3
MPCValue,0.00000,0.09583,0.13287,0.26250,0.69421,0.76800,0.80000,0.90000,0.92800,0.93010,0.93061,0.93223,0.96000,0.97500,1.00000
MPCCount,1,1,1,1,2,1,4,85,3,3,29,2,2,2,1
