Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,76
OutDegreeValue,1,2,3,5,8,10,21
OutDegreeCount,1,54,11,2,3,4,1
NAValue,1,3,4,5
NACount,1,1,54,20
MPCValue,0.00000,0.83333,0.91837,0.93750,0.95238,0.96886,0.96939,0.97107
MPCCount,1,1,1,54,3,3,11,2
