Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,127
OutDegreeValue,1,2,3,4,5,6,7,8
OutDegreeCount,15,68,24,9,2,3,5,1
NAValue,1,2,3,4,5,6
NACount,1,9,15,68,25,9
MPCValue,0.00000,0.23704,0.26250,0.33333,0.38400,0.80000,0.88533,0.88889,0.90000,0.90888,0.93061,0.96667,0.97500,1.00000
MPCCount,1,1,1,2,5,15,4,2,68,1,18,2,1,6
