Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,72
OutDegreeValue,1,2,3,4,8,9,11,12
OutDegreeCount,4,49,9,2,2,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,47,18,1
MPCValue,0.00000,0.18333,0.80000,0.86367,0.90000,0.92410,0.93010,0.93061,0.94815,0.96000,1.00000
MPCCount,1,1,4,1,47,4,1,8,2,2,1
