Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,152
OutDegreeValue,1,2,3,4,5,6,7,8,12
OutDegreeCount,15,87,25,13,1,4,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,10,18,83,30,10
MPCValue,0.00000,0.17041,0.26250,0.29388,0.38400,0.69421,0.76800,0.80000,0.88533,0.90000,0.93010,0.93061,0.94815,0.96000,0.96667,0.97500,1.00000
MPCCount,1,1,1,2,6,1,2,15,4,83,1,21,2,2,2,5,3
