Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,47
OutDegreeValue,1,2,3,4,5,6,7,9,15
OutDegreeCount,1,35,3,2,1,1,1,2,1
NAValue,1,3,4,5
NACount,1,1,31,14
MPCValue,0.00000,0.83333,0.88843,0.92222,0.92593,0.93750,0.96260,0.96939,0.97633,1.00000
MPCCount,1,1,1,1,2,31,2,3,1,4
