Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,97
OutDegreeValue,1,2,3,4,5,6,8,9,13
OutDegreeCount,8,60,14,3,4,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,4,9,58,21,4
MPCValue,0.00000,0.15918,0.33333,0.69421,0.80000,0.86367,0.90000,0.91349,0.92410,0.93061,0.96000,0.97500,1.00000
MPCCount,1,1,3,1,8,1,58,4,1,13,2,3,1
