Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,59
OutDegreeValue,1,2,3,5,7,8,10,11,15
OutDegreeCount,1,45,2,2,4,2,1,1,1
NAValue,1,3,4,5
NACount,1,1,43,14
MPCValue,0.00000,0.83333,0.84594,0.92222,0.93750,0.95156,0.96372,0.96667,0.96886,0.96939,0.97107,1.00000
MPCCount,1,1,1,1,43,1,1,3,1,2,2,2
