Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,108
OutDegreeValue,1,2,3,4,5,6,9,10
OutDegreeCount,10,65,8,15,2,2,4,2
NAValue,1,2,3,4,5,6
NACount,1,7,10,65,18,7
MPCValue,0.00000,0.29388,0.38400,0.80000,0.90000,0.92410,0.92517,0.93061,0.93223,0.94815,0.97500,1.00000
MPCCount,1,2,5,10,65,4,2,2,2,8,2,5
