Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,111
OutDegreeValue,1,2,3,4,6,8,18
OutDegreeCount,3,74,21,4,1,6,2
NAValue,1,2,3,4,5,6
NACount,1,2,5,71,31,1
MPCValue,0.00000,0.11967,0.76800,0.80000,0.90000,0.90888,0.91349,0.93061,0.94815,1.00000
MPCCount,1,2,2,3,71,1,6,20,4,1
