Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,1,2,3,4,6,7,10
OutDegreeCount,3,44,5,1,7,1,3
NAValue,1,2,3,4,5,6
NACount,1,2,5,42,12,2
MPCValue,0.00000,0.19835,0.29388,0.76800,0.80000,0.90000,0.90888,0.92517,0.92800,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,2,3,42,2,2,1,3,4,1,1
