Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,58
OutDegreeValue,1,2,3,4,5,7,8
OutDegreeCount,5,37,5,1,4,1,5
NAValue,1,2,3,4,5,6
NACount,1,2,6,36,11,2
MPCValue,0.00000,0.26250,0.38400,0.76800,0.80000,0.90000,0.93010,0.93061,0.93223,0.98400,1.00000
MPCCount,1,1,1,1,5,36,4,4,3,1,1
