Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,90
OutDegreeValue,1,2,3,4,6,8,13
OutDegreeCount,5,58,15,4,1,5,2
NAValue,1,2,3,4,5,6
NACount,1,3,6,56,22,2
MPCValue,0.00000,0.15918,0.45000,0.76800,0.80000,0.90000,0.91349,0.93061,0.93728,0.94815,0.97500,1.00000
MPCCount,1,2,1,1,5,56,5,13,1,3,1,1
