Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,58
OutDegreeValue,1,2,4,5,6,7,10
OutDegreeCount,5,40,3,2,1,3,4
NAValue,1,2,3,4,5,6
NACount,1,2,6,39,8,2
MPCValue,0.00000,0.29388,0.33333,0.76800,0.80000,0.88889,0.90000,0.92517,0.92800,0.97500
MPCCount,1,1,1,1,5,1,39,4,3,2
