Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,76
OutDegreeValue,1,2,3,4,5,6,7,9,10
OutDegreeCount,4,48,8,7,2,3,1,1,2
NAValue,1,2,3,4,5,6
NACount,1,4,4,47,18,2
MPCValue,0.00000,0.21600,0.26250,0.38400,0.60000,0.76800,0.80000,0.85289,0.88889,0.90000,0.90888,0.91429,0.93061,0.93728,0.94815,1.00000
MPCCount,1,1,1,1,1,1,3,1,3,47,1,2,6,2,3,2
