Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,50
OutDegreeValue,1,2,3,8,10,11,12
OutDegreeCount,1,39,2,4,2,1,1
NAValue,1,3,4,5
NACount,1,1,37,11
MPCValue,0.00000,0.83333,0.86168,0.93750,0.95238,0.95936,0.96886,0.96939,1.00000
MPCCount,1,1,1,37,1,1,4,2,2
