Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,61
OutDegreeValue,1,2,3,4,5,7,10,11
OutDegreeCount,5,41,1,7,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,4,6,38,9,3
MPCValue,0.00000,0.26250,0.38400,0.53333,0.76800,0.80000,0.85289,0.90000,0.92098,0.92517,0.93223,0.93600,0.94815,0.97500,1.00000
MPCCount,1,1,1,2,1,5,1,38,1,2,1,1,4,1,1
