Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,46
OutDegreeValue,1,2,3,5,6,8,9
OutDegreeCount,3,33,2,1,1,5,1
NAValue,1,2,3,4,5
NACount,1,1,3,31,10
MPCValue,0.00000,0.23704,0.80000,0.90000,0.92410,0.93010,0.93061,0.93223,0.96000
MPCCount,1,1,3,31,1,4,2,1,2
