Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,51
OutDegreeValue,1,2,3,5,11,12,13
OutDegreeCount,1,41,1,2,2,3,1
NAValue,1,3,4,5
NACount,1,1,39,10
MPCValue,0.00000,0.83333,0.90265,0.93750,0.95200,0.95679,0.96000,0.96939,0.97107,1.00000
MPCCount,1,1,1,39,2,1,1,1,2,2
