Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,5,7,8,9,10,12
OutDegreeCount,3,56,9,2,3,1,1,3,2
NAValue,1,2,3,4,5,6
NACount,1,2,3,56,17,1
MPCValue,0.00000,0.19835,0.21600,0.80000,0.90000,0.91429,0.92160,0.92800,0.93010,0.93061,0.93223,1.00000
MPCCount,1,1,1,3,56,2,2,3,1,7,2,1
