Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,193
OutDegreeValue,1,2,3,4,5,6,7,8,9
OutDegreeCount,17,126,30,4,3,3,4,4,2
NAValue,1,2,3,4,5,6
NACount,1,13,17,107,51,4
MPCValue,0.00000,0.21600,0.26250,0.29388,0.33333,0.38400,0.53333,0.80000,0.86667,0.90000,0.90888,0.91349,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,2,4,2,2,2,1,17,3,104,1,4,22,1,2,21,4
