Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,128
OutDegreeValue,1,2,3,4,5,6,7,8,15,24
OutDegreeCount,5,81,28,4,1,3,3,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,77,37,3
MPCValue,0.00000,0.09216,0.14062,0.33333,0.73469,0.76800,0.80000,0.82367,0.90000,0.92800,0.93010,0.93061,0.93728,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,1,1,1,5,1,77,3,1,25,2,2,3,2,1
