Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,51
OutDegreeValue,1,2,3,5,6,8,9,11,12
OutDegreeCount,1,38,2,1,2,4,1,1,1
NAValue,1,3,4,5
NACount,1,1,38,11
MPCValue,0.00000,0.83333,0.84594,0.88843,0.93750,0.94675,0.95156,0.96260,0.96886,0.96939
MPCCount,1,1,1,1,38,2,1,1,3,2
