Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,99
OutDegreeValue,1,2,3,4,5,6,7,8,9,10,11,12,13
OutDegreeCount,3,72,5,2,7,1,1,1,2,1,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,68,23,2
MPCValue,0.00000,0.15918,0.21600,0.80000,0.88533,0.90000,0.90284,0.91392,0.92410,0.92517,0.93010,0.93061,0.93223,0.93600,0.94815,0.96000,1.00000
MPCCount,1,1,1,3,1,68,1,2,1,1,1,4,6,1,2,4,1
