Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,93
OutDegreeValue,1,2,3,4,5,6,7,8,9,11,17
OutDegreeCount,3,67,9,5,1,1,1,1,1,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,60,25,1
MPCValue,0.00000,0.12593,0.18333,0.76800,0.80000,0.86939,0.88889,0.89751,0.90000,0.90284,0.91349,0.93061,0.93223,0.93728,0.96000
MPCCount,1,1,1,1,3,1,5,1,60,2,1,8,1,1,6
