Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,67
OutDegreeValue,1,2,3,4,6,7,10,11
OutDegreeCount,5,45,7,1,1,3,4,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,44,12,2
MPCValue,0.00000,0.18333,0.29388,0.76800,0.80000,0.90000,0.92517,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,5,44,4,3,5,1,1
