Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,94
OutDegreeValue,1,2,3,4,5,6,8
OutDegreeCount,11,54,13,7,4,3,2
NAValue,1,2,3,4,5,6
NACount,1,8,11,51,17,6
MPCValue,0.00000,0.29388,0.33333,0.38400,0.53333,0.80000,0.82500,0.88889,0.90000,0.91349,0.93061,0.93223,0.96000,0.97500,1.00000
MPCCount,1,3,1,1,3,11,2,2,49,2,8,3,2,2,4
