Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,90
OutDegreeValue,1,2,3,4,5,6,10,16
OutDegreeCount,5,57,18,1,1,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,57,23,2
MPCValue,0.00000,0.19835,0.38400,0.80000,0.90000,0.90888,0.91429,0.93061,0.93223,1.00000
MPCCount,1,1,1,5,57,2,4,16,1,2
