Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,98
OutDegreeValue,1,2,3,4,5,8,9,10,12,19
OutDegreeCount,2,65,19,1,3,3,1,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,65,27,1
MPCValue,0.00000,0.17041,0.71111,0.80000,0.90000,0.91429,0.92410,0.93010,0.93061,0.93223,1.00000
MPCCount,1,1,1,2,65,2,1,3,18,3,1
