Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,70
OutDegreeValue,1,2,3,4,5,6,7,8,12
OutDegreeCount,4,46,6,5,1,4,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,44,18,1
MPCValue,0.00000,0.17041,0.23704,0.80000,0.90000,0.90888,0.91349,0.92800,0.93061,0.93223,0.93728,0.94815,0.96000,0.97500
MPCCount,1,1,1,4,44,1,1,1,6,1,3,3,2,1
