Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,91
OutDegreeValue,1,2,3,4,5,6,8,9,17
OutDegreeCount,3,60,16,3,1,2,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,57,27,1
MPCValue,0.00000,0.12593,0.29388,0.80000,0.86667,0.90000,0.93010,0.93061,0.93223,0.93728,0.94815,0.96000,1.00000
MPCCount,1,1,1,3,1,56,4,14,1,1,3,4,1
