Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,72
OutDegreeValue,1,2,3,4,6,7,8,11
OutDegreeCount,3,49,4,5,4,1,5,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,49,16,1
MPCValue,0.00000,0.23704,0.29388,0.80000,0.86654,0.90000,0.90888,0.93010,0.93061,0.94815
MPCCount,1,1,1,3,1,50,2,4,4,5
