Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,134
OutDegreeValue,0,1,2,3,4,5,6,8,9,10,15
OutDegreeCount,1,12,89,13,4,6,2,1,3,2,1
NAValue,1,2,3,4,5,6
NACount,3,11,9,76,34,1
MPCValue,0.00000,0.14062,0.19835,0.29388,0.33333,0.38400,0.60000,0.71111,0.76800,0.80000,0.85289,0.88889,0.90000,0.91349,0.92410,0.93061,0.93223,0.94800,0.94815,0.96000
MPCCount,3,1,1,2,1,1,5,1,2,6,1,1,76,1,3,12,4,1,1,11
