Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,60
OutDegreeValue,1,2,3,4,7,8,9,10
OutDegreeCount,2,41,6,1,7,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,41,13,1
MPCValue,0.00000,0.21600,0.71111,0.80000,0.82721,0.90000,0.92800,0.93061,1.00000
MPCCount,1,1,1,2,1,41,7,5,1
