Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,74
OutDegreeValue,1,2,3,4,5,6,7,8,9,13
OutDegreeCount,3,50,8,3,2,2,1,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,47,19,2
MPCValue,0.00000,0.15918,0.33333,0.80000,0.86939,0.88889,0.89751,0.90000,0.90888,0.91349,0.93061,0.93223,0.96000,0.97500
MPCCount,1,1,1,3,1,2,1,47,1,3,8,1,3,1
