Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,58
OutDegreeValue,1,2,3,4,7,8,9
OutDegreeCount,2,41,3,3,4,4,1
NAValue,1,2,3,4,5,6
NACount,1,1,2,39,14,1
MPCValue,0.00000,0.21600,0.80000,0.86367,0.90000,0.91349,0.92800,0.93010,0.93061,0.94815,0.96000,0.97500
MPCCount,1,1,2,1,39,1,4,1,3,2,2,1
