Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,102
OutDegreeValue,1,2,3,4,8,9,10,33
OutDegreeCount,1,70,21,2,4,2,1,1
NAValue,1,3,4,5
NACount,1,1,68,32
MPCValue,0.00000,0.83333,0.86168,0.93750,0.95156,0.96260,0.96939,0.98765,1.00000
MPCCount,1,1,1,68,4,2,21,2,2
