Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,98
OutDegreeValue,1,2,3,4,5,6,7,9
OutDegreeCount,12,64,1,9,8,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,7,13,50,20,7
MPCValue,0.00000,0.29388,0.33333,0.38400,0.76800,0.80000,0.84432,0.90000,0.93223,0.96000,0.97500,0.98400,1.00000
MPCCount,1,2,1,4,1,12,1,50,6,13,5,1,1
