Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,155
OutDegreeValue,1,2,3,4,6,7,8,17
OutDegreeCount,8,107,22,5,2,5,5,1
NAValue,1,2,3,4,5,6
NACount,1,7,9,87,45,6
MPCValue,0.00000,0.12593,0.23704,0.26250,0.38400,0.76800,0.80000,0.90000,0.90888,0.91349,0.92800,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,4,1,1,8,87,2,4,1,17,2,19,1,5
