Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,8,10,11,12,13
OutDegreeCount,3,56,17,2,2,2,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,55,21,1
MPCValue,0.00000,0.15918,0.17041,0.76800,0.80000,0.86667,0.90000,0.90284,0.91349,0.91429,0.93061,0.94815,1.00000
MPCCount,1,1,1,2,3,1,54,1,2,2,14,2,1
