Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,102
OutDegreeValue,1,2,3,4,8,14,16
OutDegreeCount,4,68,19,3,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,5,62,28,3
MPCValue,0.00000,0.13287,0.14933,0.45000,0.71111,0.80000,0.90000,0.91349,0.93061,0.96000,0.97500,1.00000
MPCCount,1,1,1,1,1,4,62,6,16,6,2,1
