Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,60
OutDegreeValue,1,2,3,4,5,6,8,12
OutDegreeCount,5,39,7,1,1,3,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,36,15,1
MPCValue,0.00000,0.17041,0.45000,0.80000,0.90000,0.90888,0.93010,0.93061,0.93223,0.96000,0.97959
MPCCount,1,1,1,5,36,2,3,6,1,3,1
