Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,110
OutDegreeValue,1,2,3,4,5,8,9,16
OutDegreeCount,3,71,20,4,4,5,1,2
NAValue,1,2,3,4,5,6
NACount,1,2,3,71,31,2
MPCValue,0.00000,0.13287,0.80000,0.85289,0.89751,0.90000,0.91349,0.93061,0.93223,0.93600,0.94815,1.00000
MPCCount,1,2,3,2,1,71,5,19,1,1,3,1
