Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,70
OutDegreeValue,1,2,3,4,5,6,7,8,12,15
OutDegreeCount,2,51,7,2,1,1,1,1,3,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,47,16,1
MPCValue,0.00000,0.14062,0.76800,0.80000,0.90000,0.91349,0.92160,0.92800,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,1,2,2,47,1,3,1,6,1,2,2,1
