Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,185
OutDegreeValue,1,2,3,4,5,6,7,9
OutDegreeCount,19,105,24,17,15,1,1,3
NAValue,1,2,3,4,5,6
NACount,1,13,23,100,41,7
MPCValue,0.00000,0.21600,0.33333,0.38400,0.45000,0.71111,0.76800,0.80000,0.88889,0.90000,0.93061,0.93223,0.94815,0.96000,0.97778,0.97959,0.99174,1.00000
MPCCount,1,3,1,5,4,1,3,19,3,100,19,13,4,2,1,4,1,1
