Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,91
OutDegreeValue,1,2,3,4,7,8,12,15
OutDegreeCount,3,60,17,2,1,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,58,23,2
MPCValue,0.00000,0.14062,0.17041,0.76800,0.80000,0.90000,0.91349,0.92800,0.93061,0.94815,0.97500,1.00000
MPCCount,1,1,1,2,3,58,6,1,15,1,1,1
