Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,81
OutDegreeValue,1,2,3,4,6,7,8,10,12
OutDegreeCount,2,53,15,2,1,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,53,21,1
MPCValue,0.00000,0.17041,0.19835,0.71111,0.80000,0.90000,0.90888,0.91349,0.92800,0.93061,1.00000
MPCCount,1,1,1,1,2,53,1,5,1,14,1
