Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,81
OutDegreeValue,1,2,3,4,9,10,13,20
OutDegreeCount,2,57,11,4,3,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,2,55,21,1
MPCValue,0.00000,0.38400,0.78683,0.80000,0.88889,0.90000,0.92410,0.92517,0.93061,0.96000,0.97500
MPCCount,1,1,1,2,2,55,3,2,11,2,1
