Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,88
OutDegreeValue,1,2,3,4,5,8,9,11,12,13
OutDegreeCount,3,65,1,10,1,1,1,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,62,18,1
MPCValue,0.00000,0.18333,0.21600,0.76800,0.80000,0.88889,0.89088,0.90000,0.90535,0.91392,0.93010,0.93223,0.96000,1.00000
MPCCount,1,1,1,1,3,9,3,62,1,1,1,1,2,1
