Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,122
OutDegreeValue,1,2,3,4,6,7,9,18
OutDegreeCount,8,83,13,7,3,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,9,69,33,5
MPCValue,0.00000,0.11967,0.29388,0.38400,0.76800,0.80000,0.84432,0.88533,0.88889,0.90000,0.92800,0.93061,0.96000,0.97500,1.00000
MPCCount,1,1,3,1,1,8,1,3,2,69,2,12,13,4,1
